0,0
0.3533334,0
0.6047986,0
0.8611137,0
1.111851,0
1.369833,0
1.628513,0
1.886318,0
2.136659,0
2.394789,0
2.647733,0
2.898545,0
3.150625,0
3.408606,0
3.659164,0
3.921786,0
4.179313,0
4.429431,0
4.681045,0
4.934641,0
5.187375,0
5.531081,0
5.900091,0
6.157654,0
6.413099,0
6.668365,0
6.9245,0
7.179255,0
7.435093,0
7.691016,0
7.94607,0
8.202255,0
8.457998,0
8.713782,0
8.969431,0
9.224129,0
9.479946,0
9.73528,0
9.990617,0
10.24667,0
10.50254,0
10.75785,0
11.01733,0
11.26859,0
11.52386,0
11.78017,0
12.03563,0
12.29257,0
12.55025,0
12.80605,0
13.06262,0
13.31725,0
13.57248,0
13.8276,0
14.0837,0
14.3387,0
14.59424,0
14.84996,0
15.10521,0
15.36086,0
15.61708,0
15.87272,0
16.12802,0
16.38356,0
16.63991,0
16.89486,0
17.15049,0
17.40633,0
17.66129,0
17.91687,0
18.17449,0
18.42814,0
18.68333,0
18.93868,0
19.1947,0
19.45065,0
19.70725,0
19.96217,0
20.21716,0
20.47188,0
20.72835,0
20.98383,0
21.23984,0
21.49525,0
21.75125,0
22.00764,0
22.26291,0
22.51846,0
22.76892,0
23.02937,0
23.28476,0
23.54015,0
23.79563,0
24.05187,0
24.30697,0
24.56318,0
24.81789,0
25.07371,0
25.32935,0
25.58495,0
25.84067,0
26.09589,0
26.35055,0
26.60712,0
26.86288,0
27.11948,0
27.37383,0
27.62983,0
27.88468,0
28.13964,0
28.3954,0.0005255239
28.65057,0.002818681
28.90576,0.01484925
29.1613,0.04675732
29.41628,0.08376426
29.67213,0.1207712
29.92808,0.1577781
30.1834,0.1947851
30.43857,0.231792
30.69444,0.268799
30.9503,0.3058059
31.20554,0.3428129
31.4665,0.3814288
31.72689,0.4184358
31.98249,0.4554427
32.23811,0.4924496
32.49421,0.529456
32.7492,0.5664623
33.00616,0.6034685
33.2614,0.6402194
33.51603,0.662715
33.77138,0.6663309
34.02695,0.6694031
34.28326,0.6724753
34.53753,0.6755475
34.79335,0.6786197
35.04885,0.6816919
35.30412,0.6847641
35.55907,0.6878363
35.81507,0.6909085
36.07055,0.6939807
36.32626,0.6970529
36.58263,0.7001251
36.83973,0.7031973
37.09337,0.7062695
37.34878,0.7093417
37.60332,0.7124139
37.85975,0.7154861
38.11504,0.7185583
38.37072,0.7216305
38.62647,0.7247027
38.88244,0.7277749
39.13739,0.7308471
39.39384,0.7339193
39.64907,0.7369915
39.90438,0.7400637
40.16049,0.7431359
40.41659,0.7462081
