0,0
0.3533334,0
0.6034505,0
0.8616253,0
1.118786,0
1.376216,0
1.633736,0
1.884346,0
2.140107,0
2.39111,0
2.645155,0
2.89977,0
3.214368,0
3.699222,0
3.949989,0
4.206543,0
4.462861,0
4.718533,0
4.974007,0
5.23034,0
5.486711,0
5.742456,0
5.997094,0
6.252723,0
6.509395,0
6.764681,0
7.020682,0
7.275971,0
7.53188,0
7.787917,0
8.043022,0
8.298321,0
8.554102,0
8.809446,0
9.065681,0
9.321733,0
9.576449,0
9.832047,0
10.08777,0
10.3426,0
10.59866,0
10.85488,0
11.10905,0
11.36495,0
11.62061,0
11.87604,0
12.13174,0
12.38727,0
12.6425,0
12.89884,0
13.15379,3.032766E-05
13.40522,0.004927841
13.66402,0.02674953
13.91953,0.05665259
14.17488,0.08687903
14.43107,0.1171055
14.68567,0.1473319
14.94095,0.1775583
15.19717,0.2077848
15.45173,0.2380112
15.70803,0.2682377
15.96363,0.2984641
16.21895,0.3286905
16.4747,0.358917
16.72944,0.3891434
16.98523,0.4193698
17.24145,0.4495963
17.49706,0.4798227
17.75239,0.5100489
18.00773,0.5402747
18.26317,0.5705004
18.51899,0.6007262
18.77504,0.6309519
19.0294,0.661153
19.28588,0.6813696
19.54104,0.6841864
19.79701,0.6866979
20.05324,0.6892094
20.30819,0.6917209
20.5639,0.6942324
20.81958,0.6967439
21.07528,0.6992554
21.33083,0.7017669
21.58594,0.7042784
21.83953,0.7067899
22.09637,0.7093014
22.3519,0.7118129
22.60661,0.7143244
22.86244,0.7168359
23.11831,0.7193474
23.37354,0.7218589
23.62922,0.7243704
23.88495,0.7268819
24.14084,0.7293934
24.39586,0.7319049
24.65131,0.7344164
24.90668,0.7369279
25.1621,0.7394394
25.41804,0.7419509
25.67381,0.7444624
25.92888,0.7469739
26.18421,0.7494854
26.43965,0.7519969
26.69506,0.7545084
26.9512,0.7570199
27.20684,0.7595314
27.46215,0.7620429
27.71733,0.7645544
27.97313,0.7670659
28.22823,0.7695774
28.4838,0.7720889
28.73994,0.7746004
28.99589,0.7771119
29.25127,0.7796234
29.50532,0.782135
29.76314,0.7846465
30.01768,0.787158
30.27314,0.7896695
30.52862,0.792181
30.78435,0.7946925
31.03971,0.797204
31.295,0.7997155
31.5516,0.802227
31.80806,0.8047385
32.06327,0.80725
32.31889,0.8097615
32.57372,0.812273
32.82888,0.8147845
33.08459,0.817296
33.33984,0.8198075
33.59595,0.822319
33.85136,0.8248305
34.10681,0.827342
34.36276,0.8298535
34.61787,0.832365
34.87314,0.8348765
35.12857,0.837388
35.38381,0.8398995
35.63948,0.842411
35.89652,0.8449225
36.151,0.847434
36.40688,0.8499455
36.66214,0.852457
36.91757,0.8549685
37.17342,0.85748
37.42884,0.8599915
37.68434,0.862503
37.94012,0.8650145
38.19553,0.867526
38.45117,0.8700375
38.70716,0.872549
38.96272,0.8750605
39.21855,0.877572
39.47392,0.8800835
39.72955,0.882595
39.98485,0.8851065
40.2401,0.887618
40.49594,0.8901295
40.7504,0.892641
41.00599,0.8951525
41.26187,0.897664
41.51747,0.9001755
41.77297,0.902687
42.02917,0.9051985
42.28538,0.90771
42.54071,0.9102215
42.7962,0.912733
43.05196,0.9152445
43.30752,0.917756
43.56251,0.9202675
43.81867,0.922779
44.07481,0.9252905
44.32994,0.927802
44.58586,0.9303135
44.84199,0.932825
45.09714,0.9353365
45.35321,0.937848
45.60761,0.9403595
45.8579,0.942871
46.11955,0.9453825
46.37532,0.947894
46.63108,0.9504055
46.88669,0.952917
47.14306,0.9554285
47.40185,0.9580492
47.65653,0.9604515
47.91007,0.962963
48.16405,0.9654745
