0,0
0.2986049,0
0.5487617,0
0.8055005,0
1.062458,0
1.315083,0
1.571061,0
1.821154,0
2.072803,0
2.331018,0
2.589155,0
2.840983,0
3.098783,0
3.349969,0
3.607933,0
3.860948,0
4.113015,0
4.364311,0
4.622074,0
4.880293,0
5.13558,0
5.388329,0
5.639392,0
5.897126,0
6.149354,0
6.39944,0
6.652239,0
6.904816,0
7.158413,0
7.410757,0
7.664497,0
8.165987,0
8.423342,0
8.680017,0
8.934877,0
9.192711,0
9.447988,0
9.703789,0
9.960311,0
10.21594,0
10.47135,0
10.72685,0
10.98178,0
11.23772,0
11.49447,0
11.74948,0
12.00552,0
12.26105,0
12.51652,0
12.77204,0
13.02737,0
13.28318,0
13.53813,0
13.79548,0
14.05093,0
14.30465,0
14.56051,0
14.81673,0
15.07229,0
15.32814,0
15.5835,0
15.83974,0
16.09394,0
16.34979,0
16.60567,0
16.86152,0
17.11658,0
17.37257,0
17.62826,0
17.88327,0
18.13931,0
18.3946,0
18.65114,0
18.90711,0
19.16249,0
19.41765,0
19.67307,0
19.92888,0
20.18383,0
20.43839,0
20.69317,0
20.94925,0
21.20468,0
21.46001,0
21.71567,0
21.97194,0
22.22691,0
22.48283,0
22.73809,0
22.99369,0
23.24891,0
23.50457,0
23.76019,0
24.01543,0
24.27045,0
24.52648,0
24.78358,0
25.03907,0
25.29503,0
25.5511,0
25.80588,0
26.0621,0
26.31756,0
26.57315,0
26.82828,0
27.0833,0
27.3391,0
27.59512,0
27.84934,0
28.10403,0
28.35956,0
28.61579,0
28.87132,0
29.12586,0
29.38224,0
29.63786,0
29.89254,0
30.14784,0
30.40413,0
30.65995,0
30.91675,0
31.17165,0
31.42687,0
31.68324,0
31.9385,0
32.1943,0
32.4499,0
32.70652,0
32.96044,0
33.21513,0
33.47046,0
33.72717,0
33.98222,0
34.23875,0
34.49517,0
34.74918,0
35.00508,0
35.26123,0
35.51777,0
35.7723,0
36.02813,0
36.28323,0
36.53845,0
36.79421,0
37.04958,0
37.30572,0
37.5607,0
37.8168,0
38.07096,0
38.32598,0
38.58242,0
38.83781,0
39.0933,0
39.34949,0
39.60355,0
39.85891,0
40.11496,0
40.37052,0
40.62605,0
40.88099,0
41.13729,0
41.39343,0
41.6482,0
41.90417,0
42.16046,0
42.41558,0
42.67179,0
42.92764,0
43.18309,0
43.43934,0
43.69424,0
43.95044,0
44.20617,0
44.46027,0
44.71563,0
44.97164,0
45.22722,0
45.48292,0
45.73706,0
45.99259,0
46.24892,0
46.50479,0
46.76123,0
47.01664,0
47.27273,0
47.5288,0
47.78419,0
48.03957,0
48.2952,0
48.55065,0
48.80616,0
49.06091,0
49.31689,0
49.57172,0
49.82761,0
50.08381,0
50.33937,0
50.59495,0
50.85062,0
51.10671,0
51.3618,0
51.61772,0
51.8729,0
52.12902,0
52.38359,0
52.63979,0
52.89531,0
53.15025,0
53.40615,0
53.6618,0
53.91697,0
54.17266,0
54.42847,0
54.68437,0
54.93965,0
