0,0
0.308871,0
0.5624341,0
0.8190255,0
1.07477,0
1.330191,0
1.598112,0
1.849138,0
2.106839,0
2.360587,0
2.611414,0
2.862922,0
3.114674,0
3.365399,0
3.617232,0
3.869108,0
4.120363,0
4.431103,0
4.74034,0
4.996991,0
5.253488,0
5.510004,0
5.764142,0
6.020152,0
6.276991,0
6.531504,0
6.787845,0
7.04344,0
7.29862,0
7.555737,0
7.8102,0
8.0658,0
8.322024,0
8.576823,0.0001332822
8.832243,0.005660132
9.088234,0.02210208
9.342728,0.0402228
9.597851,0.05816532
9.854122,0.07610776
10.10863,0.09405019
10.36524,0.1116112
10.62035,0.1376956
10.87624,0.1694511
11.13161,0.2011383
11.3873,0.2328254
11.6436,0.2645126
11.89852,0.2961997
12.15409,0.3278868
12.40915,0.359574
12.66502,0.3912611
12.92028,0.4229483
13.17604,0.4546354
13.43309,0.4863226
13.68746,0.5180097
13.9441,0.5496968
14.19878,0.5813839
14.45471,0.6130711
14.71121,0.6447582
14.96675,0.6758937
15.2217,0.7008529
15.47583,0.7152122
15.73218,0.7276574
15.9873,0.740719
16.2433,0.7541984
16.49843,0.767626
16.75416,0.7863731
17.01033,0.8180302
17.26526,0.8497174
17.52127,0.8814045
17.77569,0.9130917
18.03266,0.9447788
18.28698,0.9764659
18.54257,1.008153
18.79766,1.04039
19.05368,1.066695
19.30966,1.070033
19.56506,1.070033
19.82179,1.070033
20.07691,1.070033
20.33371,1.070033
20.58874,1.070033
20.84511,1.070033
21.10086,1.070033
21.3566,1.070033
21.61138,1.070033
21.86766,1.070033
22.12345,1.070033
22.37925,1.070033
22.63386,1.070033
