0,0,0,0
0.308871,0,0,0
0.5624341,0,0,0
0.8190255,0,0,0
1.07477,0,0,0
1.330191,0,0,0
1.598112,0,0,0
1.849138,0,0,0
2.106839,0,0,0
2.360587,0,0,0
2.611414,0,0,0
2.862922,0,0,0
3.114674,0,0,0
3.365399,0,0,0
3.617232,0,0,0
3.869108,0,0,0
4.120363,0,0,0
4.431103,0,0,0
4.74034,0,0,0
4.996991,0,0,0
5.253488,0,0,0
5.510004,0,0,0
5.764142,0,0,0
6.020152,0,0,0
6.276991,0,0,0
6.531504,0,0,0
6.787845,0,0,0
7.04344,0,0,0
7.29862,0,0,0
7.555737,0,0,0
7.8102,0,0,0
8.0658,0,0,0
8.322024,0,0,0
8.576823,0.0006028581,0,0.0004788456
8.832243,0.006054529,0,0.005757388
9.088234,0.009788454,0,0.009815364
9.342728,0.009361293,0,0.009361293
9.597851,0.009361293,0,0.009361293
9.854122,0.009361293,0,0.009361293
10.10863,0.009361293,0,0.009361293
10.36524,0.009645759,0,0.009465373
10.62035,0.01678959,0,0.0167825
10.87624,0.01653242,0,0.01653242
11.13161,0.01653242,0,0.01653242
11.3873,0.01653242,0,0.01653242
11.6436,0.01653242,0,0.01653242
11.89852,0.01653242,0,0.01653242
12.15409,0.01653242,0,0.01653242
12.40915,0.01653242,0,0.01653242
12.66502,0.01653242,0,0.01653242
12.92028,0.01653242,0,0.01653242
13.17604,0.01653242,0,0.01653242
13.43309,0.01653242,0,0.01653242
13.68746,0.01653242,0,0.01653242
13.9441,0.01653242,0,0.01653242
14.19878,0.01653242,0,0.01653242
14.45471,0.01653242,0,0.01653242
14.71121,0.01653242,0,0.01653242
14.96675,0.01653242,0.001157148,0.01550089
15.2217,0.01653242,0.006779107,0.01003657
15.47583,0.01653242,0.01017791,0.006374773
15.73218,0.01653242,0.00986733,0.006637955
15.9873,0.01653242,0.009618733,0.006917196
16.2433,0.01653242,0.009350707,0.007174134
16.49843,0.01653242,0.009917249,0.006619166
16.75416,0.01653242,0.0003595896,0.01539133
17.01033,0.01653242,0,0.01653242
17.26526,0.01653242,0,0.01653242
17.52127,0.01653242,0,0.01653242
17.77569,0.01653242,0,0.01653242
18.03266,0.01653242,0,0.01653242
18.28698,0.01653242,0,0.01653242
18.54257,0.01653242,0,0.01653242
18.79766,0.01784291,0,0.01800593
19.05368,0.006952417,0,0.007601391
19.30966,0,0,0
19.56506,0,0,0
19.82179,0,0,0
20.07691,0,0,0
20.33371,0,0,0
20.58874,0,0,0
20.84511,0,0,0
21.10086,0,0,0
21.3566,0,0,0
21.61138,0,0,0
21.86766,0,0,0
22.12345,0,0,0
22.37925,0,0,0
22.63386,0,0,0
